START MPC DATA
Title
  No title given
File version
 1
 
START DENSITY DATA
Self-consistent charge density in reciprocal space
 -4.6998637204146702E-02  6.8364756769566919E-07
 -4.7013613859389750E-02  1.8822077252127238E-07
 -4.7013613859389659E-02 -1.8822077256333802E-07
  7.9965026807453532E-01  1.5918905321707088E-06
  7.9965026807453565E-01 -1.5918905321226594E-06
  4.9138923993855138E-02  2.3803520155218603E-07
  4.9146223678147305E-02  1.3491067060771667E-06
  4.9138923993855138E-02 -2.3803520192819330E-07
  4.9146223678147562E-02 -1.3491067060498171E-06
  4.1491736878903528E-02  5.5944755489139917E-07
 -4.1486855033772120E-02 -3.8793821985523664E-07
  4.1491736878904360E-02 -5.5944755374060317E-07
 -4.1486855033773383E-02  3.8793821949723986E-07
 -4.6463794385294194E-01 -1.8217535337544390E-07
  4.6462738119287589E-01 -5.1959984362451870E-07
  4.6462738119287600E-01  5.1959984364237394E-07
 -4.6463794385294194E-01  1.8217535337169022E-07
 -2.4108086514659174E-01  1.9299409401473193E-08
 -2.4112985212633326E-01  1.5187976183690009E-07
 -2.4112985212633334E-01 -1.5187976182355768E-07
 -2.4108086514659186E-01 -1.9299409405750978E-08
  4.6027720142441686E-01 -3.6338732137169621E-07
  4.6028508058806628E-01  1.6093649729152744E-06
  4.6027720142441680E-01  3.6338732138318807E-07
  4.6028508058806622E-01 -1.6093649727655903E-06
  1.8677416950329639E-01 -5.7919506590401401E-07
  1.8677416950329606E-01  5.7919506583651586E-07
  1.8675660265280142E-01  7.5018329295023024E-08
  1.8675660265280164E-01 -7.5018329280677224E-08
 -3.4511437483256906E-02  6.4863603004079307E-07
 -3.4488039683860161E-02 -4.4976576849940706E-07
 -3.4488039683860251E-02  4.4976576858494818E-07
 -3.4511437483256871E-02 -6.4863602991717136E-07
  9.4025272329398349E-02 -5.9970020202588167E-07
  9.4025272329398793E-02  5.9970020204972056E-07
 -9.4013946661260256E-02  5.3251694859155823E-08
 -9.4013946661260020E-02 -5.3251694763508201E-08
  7.6617576206378976E-02  2.8820644419471782E-07
  7.6617576206379739E-02 -2.8820644428191917E-07
  7.6617787377226743E-02  4.6466883202700382E-07
  7.6617787377225924E-02 -4.6466883235656179E-07
 -2.0061562300236904E-01  9.2609529046705828E-07
  2.0065495427295871E-01 -7.2080321880609338E-07
  2.0065495427295868E-01  7.2080321879245361E-07
 -2.0061562300236926E-01 -9.2609529037147083E-07
 -1.6489883980143300E-02  2.0490311136865480E-08
 -1.6488573921532499E-02 -6.0299620586421500E-07
 -1.6489883980142152E-02 -2.0490310695206030E-08
 -1.6488573921532440E-02  6.0299620700902110E-07
  2.9551087967245299E-01  5.4950687097552216E-07
  2.9551788828885678E-01 -1.0605268922635456E-07
  2.9551788828885744E-01  1.0605268826062335E-07
  2.9551087967245360E-01 -5.4950687179829640E-07
 -9.2218546896310361E-03  6.5478368876339392E-07
 -9.2218546896310431E-03 -6.5478368873594582E-07
 -9.2109462984992559E-03  3.6344428829521430E-08
 -9.2109462984992542E-03 -3.6344428845545394E-08
  1.1747117777163428E-01 -8.1521779208883576E-07
  1.1747117777163434E-01  8.1521779210225827E-07
 -2.7907576687048991E-01 -5.5257539662101196E-07
  2.7905656779505855E-01  9.9835222779191871E-07
 -2.7907576687048985E-01  5.5257539665362136E-07
  2.7905656779505872E-01 -9.9835222798385023E-07
  3.1933338665931055E-01 -1.2434064330545071E-07
  3.1935324009747568E-01 -7.7322233042472516E-07
  3.1933338665931049E-01  1.2434064336714954E-07
  3.1935324009747562E-01  7.7322233051187807E-07
 -1.1130859682312201E-01 -9.2775366628348201E-07
  1.1130952976247456E-01  5.4105686170316874E-07
  1.1130952976247750E-01 -5.4105686500861730E-07
 -1.1130859682312462E-01  9.2775366882164758E-07
  1.2730341776766277E-02  9.4791143937947897E-07
  1.2718819787011094E-02 -1.8262787662726992E-07
  1.2718819787011256E-02  1.8262787675928675E-07
  1.2730341776766393E-02 -9.4791143946016542E-07
  3.8897615401300956E-01  1.7808899067297526E-07
 -3.8897162956223946E-01 -6.5452974770283179E-07
  3.8897615401300978E-01 -1.7808899088123975E-07
 -3.8897162956223946E-01  6.5452974782628356E-07
  3.6739841103213344E-01  3.0989701858607678E-07
  3.6739841103213544E-01 -3.0989701941699917E-07
  3.6738806110117439E-01 -1.7784993243575090E-07
  3.6738806110117561E-01  1.7784993133178612E-07
  1.3211800429688597E-01  8.5517559613277217E-07
 -1.3212345413372653E-01 -5.1492042471299624E-07
  1.3211800429688617E-01 -8.5517559615210263E-07
 -1.3212345413372675E-01  5.1492042476571790E-07
 -1.6058813155219132E-01 -3.0651573754480557E-08
  1.6059785549593986E-01  3.8438521963294541E-07
  1.6059785549593975E-01 -3.8438521972208382E-07
 -1.6058813155219137E-01  3.0651573669397798E-08
 -8.4050394380112983E-02  2.0718238745725253E-07
 -8.4049036007958738E-02  3.5548019960514740E-08
 -8.4050394380112928E-02 -2.0718238744344246E-07
 -8.4049036007958711E-02 -3.5548020018161433E-08
  5.8878225538180902E-02  2.2389700926388614E-07
  5.8874005910280781E-02 -7.4606062583039197E-07
  5.8878225538180617E-02 -2.2389700926080059E-07
  5.8874005910281052E-02  7.4606062591521649E-07
  3.5007056731729036E-01  5.0724036865465744E-08
 -3.5006806240889343E-01  3.4800997194981066E-07
 -3.5006806240889388E-01 -3.4800997193336795E-07
  3.5007056731728997E-01 -5.0724036804971207E-08
  5.4327150250847239E-06 -7.1343964343981438E-08
  5.4327150250803507E-06  7.1343964329172007E-08
 -2.4106205765410615E-01  5.8268813066083603E-07
  2.4108549206544699E-01  2.4295083900123525E-07
 -2.4106205765410593E-01 -5.8268813056278381E-07
  2.4108549206544669E-01 -2.4295083906279433E-07
  8.2468167396499856E-02  9.5291830853504111E-07
  8.2509191455225117E-02 -1.2411018249294557E-06
  8.2468167396499675E-02 -9.5291830834418934E-07
  8.2509191455225200E-02  1.2411018250643872E-06
 -1.0517123734523930E-01 -8.2294938546060083E-07
 -1.0517123734523968E-01  8.2294938571623188E-07
  1.0518165435427793E-01  2.2503629038099195E-07
  1.0518165435427834E-01 -2.2503629056137296E-07
 -3.2715656115114254E-02 -2.9087612080453453E-07
 -3.2746450274219671E-02 -1.4059593523025414E-06
 -3.2715656115114226E-02  2.9087612086911057E-07
 -3.2746450274219664E-02  1.4059593523975472E-06
  4.6713247278470532E-01 -1.1077308830421281E-06
 -4.6719934363802795E-01 -1.0510445463757953E-06
  4.6713247278470521E-01  1.1077308832347595E-06
 -4.6719934363802823E-01  1.0510445462378532E-06
 -4.2962613815902212E-01  4.4129200899409161E-07
  4.2958553976206448E-01 -2.9846289423726590E-07
  4.2958553976206448E-01  2.9846289422582656E-07
 -4.2962613815902212E-01 -4.4129200897359230E-07
 -1.5507883094776127E-05 -6.2534860855755150E-07
 -1.5507883094756408E-05  6.2534860858935907E-07
 -6.7698902743498135E-03 -1.2207655013047573E-06
 -6.7698902743499002E-03  1.2207655014463050E-06
  6.7392821496462876E-03 -3.8469742288723230E-07
  6.7392821496461220E-03  3.8469742296467578E-07
 -7.3083658137316976E-01  5.2333647903219457E-07
  7.3084557081925727E-01  2.1233786853697352E-07
 -7.3083658137317009E-01 -5.2333647888597297E-07
  7.3084557081925716E-01 -2.1233786858229767E-07
  2.9276389011694365E-01 -4.3382761369568747E-07
 -2.9276039684629312E-01 -5.9122858060818921E-07
  2.9276389011694326E-01  4.3382761348695256E-07
 -2.9276039684629251E-01  5.9122858079365470E-07
 -3.6908481208977960E-02  5.5532283640788145E-07
 -3.6908481208977710E-02 -5.5532283398815534E-07
  3.6909075514844840E-02  3.9644816484551262E-08
  3.6909075514844944E-02 -3.9644818909537100E-08
 -4.3521039092507269E-01  2.1430874619904130E-07
 -4.3521039092507269E-01 -2.1430874639877048E-07
  4.3521807059161199E-01 -1.0830499137111188E-07
  4.3521807059161199E-01  1.0830499153317436E-07
 -2.3106486901940372E-02 -5.4816461160279878E-07
 -2.3106486901940716E-02  5.4816461171531303E-07
  2.3094896190776794E-02 -2.2980321780879044E-07
  2.3094896190777172E-02  2.2980321760005212E-07
 -1.5827010062684141E-06 -1.6538898027199539E-07
 -1.5827010061983189E-06  1.6538898021642330E-07
  1.4143988862273532E-01 -3.3394328484351563E-07
  1.4143988862273432E-01  3.3394328476773048E-07
 -1.4142427527224136E-01 -3.7432582203149987E-08
 -1.4142427527224005E-01  3.7432582203028597E-08
 -2.4333067780182260E-05  3.1695226951603467E-07
 -2.4333067780210934E-05 -3.1695226951530188E-07
  3.4638604300356429E-01  4.2143225671096649E-07
  3.4638604300356401E-01 -4.2143225682007905E-07
  3.4635582651958619E-01 -2.9160693314610455E-07
  3.4635582651958596E-01  2.9160693303033113E-07
 -7.0049031489890959E-02  1.1043576265911968E-06
 -7.0049969180597096E-02  1.0767380430101530E-06
 -7.0049969180597124E-02 -1.0767380430546544E-06
 -7.0049031489891125E-02 -1.1043576266188346E-06
 -1.3890998695079490E-01  1.0505078924806969E-06
 -1.3890998695079507E-01 -1.0505078924009712E-06
 -1.3890498584061570E-01 -7.5985839543255980E-07
 -1.3890498584061564E-01  7.5985839529151473E-07
  1.4798331200924467E-01  1.6602673374562094E-06
  1.4794947886626919E-01 -3.7504833864349524E-07
  1.4794947886626902E-01  3.7504833860348998E-07
  1.4798331200924483E-01 -1.6602673375726487E-06
  1.5909433816250004E-01 -7.9956513573777722E-08
  1.5908690069987039E-01 -2.1459522473015907E-06
  1.5908690069986986E-01  2.1459522471232915E-06
  1.5909433816249963E-01  7.9956513464010074E-08
 -1.5603687909160463E-01 -9.9535935851465107E-07
 -1.5603028011239900E-01 -1.0578563644298207E-06
 -1.5603028011239906E-01  1.0578563644622197E-06
 -1.5603687909160463E-01  9.9535935853035124E-07
 -5.0072375450878871E-02 -1.3840345276759761E-06
 -5.0162701552739525E-02  1.0798166721020291E-06
 -5.0072375450878871E-02  1.3840345276440538E-06
 -5.0162701552739511E-02 -1.0798166721431654E-06
 -1.7566799949878950E-01 -3.3193316856361926E-07
 -1.7566799949878961E-01  3.3193316850696964E-07
 -2.4859531517310349E-01  3.8512994721512162E-07
  2.4856754403447801E-01 -3.7621655947337133E-07
  2.4856754403447801E-01  3.7621655935461037E-07
 -2.4859531517310349E-01 -3.8512994702368476E-07
 -4.6358938854221481E-02 -4.3577060981538477E-08
 -4.6341530221553087E-02 -3.6541136089838374E-07
 -4.6341530221553157E-02  3.6541136064908595E-07
 -4.6358938854221161E-02  4.3577060749125322E-08
 -2.1785859016757211E-02 -4.3144913083195474E-07
 -2.1775459899825361E-02  1.0197369093992685E-07
 -2.1785859016757548E-02  4.3144913086689564E-07
 -2.1775459899826145E-02 -1.0197369168582995E-07
 -4.8357232899452096E-02 -2.0093741723377599E-09
 -4.8377790265580714E-02 -5.8080922403353892E-07
 -4.8377790265580825E-02  5.8080922414310496E-07
 -4.8357232899451971E-02  2.0093746741714983E-09
 -2.2906786544124383E-01  7.4384771901771947E-07
 -2.2906786544124358E-01 -7.4384771902964453E-07
  2.2907523167788285E-01  4.9983253381351747E-07
  2.2907523167788307E-01 -4.9983253329310095E-07
 -4.2619806445764719E-01  8.8766362523236397E-07
  4.2618708779431663E-01  7.4328843767162399E-07
  4.2618708779431658E-01 -7.4328843768793700E-07
 -4.2619806445764719E-01 -8.8766362534193255E-07
  9.5080146080921857E-02 -1.0621218409689660E-07
  9.5080146080921954E-02  1.0621218413488242E-07
  9.5081002368985701E-02 -4.9469178876007016E-07
  9.5081002368985756E-02  4.9469178874924815E-07
 -5.9690780594762599E-02  5.3010591513477139E-07
 -5.9700443296317990E-02 -4.6920535519268336E-07
 -5.9700443296318170E-02  4.6920535514813022E-07
 -5.9690780594762440E-02 -5.3010591497286305E-07
 -4.1267506603640931E-02  5.8660275997470472E-07
  4.1261969595505266E-02 -8.8034200325793571E-08
  4.1261969595505286E-02  8.8034200429573676E-08
 -4.1267506603640952E-02 -5.8660276008795736E-07
 -2.9881229526129999E-02 -2.8833855207646875E-07
  2.9879963867125672E-02  4.5832470949318914E-07
 -2.9881229526129999E-02  2.8833855219363643E-07
  2.9879963867125710E-02 -4.5832470926395513E-07
  2.8624685437708891E-01  3.8950813543974648E-07
  2.8625053783755394E-01  5.1241607388127523E-07
  2.8624685437708847E-01 -3.8950813552954023E-07
  2.8625053783755433E-01 -5.1241607395075904E-07
  2.8922419631608559E-01  3.9841875207194546E-07
  2.8922419631608476E-01 -3.9841875079147474E-07
  2.8922215711711297E-01 -2.1436385152811836E-07
  2.8922215711711424E-01  2.1436385223420759E-07
 -4.3083828956358948E-02  7.2202705285152478E-07
 -4.3083828956358899E-02 -7.2202705295800063E-07
 -4.3084304143522219E-02 -1.8438482390850481E-07
 -4.3084304143522260E-02  1.8438482389952163E-07
 -5.2268790081104508E-02  4.2250186451966410E-07
 -5.2267518817710253E-02  7.6760249094408778E-07
 -5.2268790081104410E-02 -4.2250186426359026E-07
 -5.2267518817710426E-02 -7.6760249109709549E-07
  4.9774141186067766E-01  2.9611627974200439E-07
  4.9773159492006924E-01  1.5059277901062623E-06
  4.9773159492006913E-01 -1.5059277902113367E-06
  4.9774141186067755E-01 -2.9611627980229106E-07
 -3.9653324767871417E-01 -2.2092241342199315E-07
 -3.9653324767871373E-01  2.2092241350825647E-07
  3.9654276963519874E-01 -1.4095176288911499E-07
  3.9654276963519836E-01  1.4095176278269027E-07
 -2.4284161956257516E-02  4.0166532692411142E-07
 -2.4343683884709068E-02 -6.1624796579912472E-07
 -2.4343683884709040E-02  6.1624796581706869E-07
 -2.4284161956257492E-02 -4.0166532690386717E-07
  3.3587688093522811E-01 -1.1308102492323069E-06
 -3.3588591238122717E-01  4.2016339072084234E-07
  3.3587688093522788E-01  1.1308102491170848E-06
 -3.3588591238122739E-01 -4.2016339056658948E-07
  5.1823333996900918E-07  6.0640040894292706E-07
  5.1823333999245886E-07 -6.0640040893871752E-07
  2.9960224748132636E-01 -1.0098669281985997E-06
  2.9960224748132630E-01  1.0098669282618147E-06
 -2.9961051636852293E-01 -4.9862274426946056E-07
 -2.9961051636852282E-01  4.9862274395460571E-07
  3.9181197363012438E-01  6.9579370636610554E-07
  3.9180830275045675E-01 -1.2801228647265174E-07
  3.9181197363012504E-01 -6.9579370671756058E-07
  3.9180830275045736E-01  1.2801228635829086E-07
  7.0267466000672824E-02 -1.0646807713088480E-07
  7.0267466000672824E-02  1.0646807713279170E-07
 -7.0226011749053560E-02  4.9785250331574498E-07
 -7.0226011749053477E-02 -4.9785250326060388E-07
 -5.1246916263289832E-01 -6.6826148421867697E-07
 -5.1246916263289854E-01  6.6826148390856477E-07
 -8.0261711317396511E-02  4.9393373968297531E-07
  8.0293295504465637E-02 -5.0535898093625868E-07
  8.0293295504465623E-02  5.0535898096731853E-07
 -8.0261711317396539E-02 -4.9393373967106380E-07
  3.3496392062948945E-02  3.8919467721117990E-09
  3.3496392062948188E-02 -3.8919467179845036E-09
  3.3494658559139454E-02 -4.8894923615142077E-07
  3.3494658559139537E-02  4.8894923632961342E-07
  1.1729326776226091E-01 -5.6229331163542908E-08
  1.1729189190914427E-01  7.2583487847732604E-07
  1.1729189190914391E-01 -7.2583487845513293E-07
  1.1729326776226033E-01  5.6229331161133787E-08
 -5.6785328933909618E-01  5.0358643884803676E-07
  5.6784837121529363E-01  2.5412590767849625E-07
  5.6784837121529341E-01 -2.5412590761124353E-07
 -5.6785328933909618E-01 -5.0358643882342134E-07
  1.6656077136730823E-02  1.3055409046017385E-06
  1.6674654580028751E-02  1.4076247467345461E-07
  1.6674654580028647E-02 -1.4076247472997122E-07
  1.6656077136730840E-02 -1.3055409047067937E-06
  2.6733567264275490E-02 -9.8407512028860404E-08
  2.6733567264275119E-02  9.8407511939163361E-08
 -2.6728496050415773E-02 -9.9651134190791076E-07
 -2.6728496050415447E-02  9.9651134207992324E-07
 -2.5532656623974503E-01 -2.5336532336703052E-07
 -2.5533226431237960E-01  6.3301161541470205E-07
 -2.5532656623974564E-01  2.5336532347366360E-07
 -2.5533226431238032E-01 -6.3301161550839660E-07
  2.0253816293595761E-01  5.8432154268863605E-07
  2.0255543835629741E-01 -2.9488118187710553E-07
  2.0253816293595758E-01 -5.8432154216832076E-07
  2.0255543835629752E-01  2.9488118242899318E-07
 -5.7799010758546554E-01 -3.1012551897400767E-07
 -5.7799026985446200E-01  9.2359206510836627E-07
 -5.7799026985446245E-01 -9.2359206340175518E-07
 -5.7799010758546510E-01  3.1012552073755387E-07
  1.0726484660367992E-01 -4.1751815574795537E-07
  1.0726484660367971E-01  4.1751815570983026E-07
  1.0727824321956420E-01  8.6414217964085869E-07
  1.0727824321956397E-01 -8.6414217966702058E-07
 -4.7351242827755874E-01 -3.8644837800572813E-07
 -4.7351242827755874E-01  3.8644837785063984E-07
  4.7349541222028257E-01 -7.8358593685984900E-07
  4.7349541222028257E-01  7.8358593708003140E-07
  3.1507600314594819E-01  6.1754416648277874E-07
  3.1507600314594825E-01 -6.1754416652853345E-07
 -2.8471475497934395E-01 -6.4603746138278126E-07
 -2.8471475497934379E-01  6.4603746089025013E-07
 -2.8471056319323451E-01  5.0486009132191254E-07
 -2.8471056319323451E-01 -5.0486009164049868E-07
  2.6819799147179604E-02  1.1356492868174256E-06
 -2.6818642409714911E-02  8.5471093142202758E-09
  2.6819799147180776E-02 -1.1356492864460393E-06
 -2.6818642409713767E-02 -8.5471090585434568E-09
  1.5726717594069312E-01  4.3117789365330027E-07
  1.5726717594069317E-01 -4.3117789384354122E-07
  1.5726312611938914E-01  5.8689936022053842E-07
  1.5726312611938931E-01 -5.8689936048404677E-07
 -4.5168397909805189E-02 -9.0714860646281107E-07
 -4.5168397909805189E-02  9.0714860654033777E-07
 -9.2441539384082144E-02  5.5136534345209652E-07
  9.2439729059130740E-02 -3.1791167018347077E-07
 -9.2441539384082352E-02 -5.5136534368358808E-07
  9.2439729059130490E-02  3.1791167021943986E-07
  1.0351599795757661E-01  1.1540156556279949E-06
  1.0350834240583157E-01  1.7028638235823467E-07
  1.0350834240583148E-01 -1.7028638263943666E-07
  1.0351599795757656E-01 -1.1540156558419595E-06
 -1.3312825299058290E-01 -3.1923012205025653E-07
 -1.3311289898531822E-01 -2.6522187356617933E-07
 -1.3311289898531822E-01  2.6522187354265548E-07
 -1.3312825299058278E-01  3.1923012199524084E-07
  1.2956457644886435E-01  3.2402000618874984E-07
  1.2956283337231370E-01  7.2674812190151414E-07
  1.2956283337231339E-01 -7.2674812112469228E-07
  1.2956457644886404E-01 -3.2402000566570953E-07
 -3.1057651160294436E-01  3.5188149284248582E-07
 -3.1057651160294419E-01 -3.5188149281874238E-07
  3.1054485144351435E-01 -1.7976724891031078E-07
  3.1054485144351424E-01  1.7976724879082402E-07
 -3.3773074349278931E-01 -6.7850694997379752E-07
  3.3772983086766556E-01 -8.0877759528403985E-08
  3.3772983086766573E-01  8.0877759571214949E-08
 -3.3773074349278920E-01  6.7850694995689455E-07
 -1.7560958655435660E-01  1.9471567358436418E-07
 -1.7560858083589342E-01 -1.9316185567172073E-07
 -1.7560958655435693E-01 -1.9471567357867728E-07
 -1.7560858083589329E-01  1.9316185568923502E-07
  5.6783636839450291E-01 -1.4765683514921800E-06
  5.6779249771965956E-01  6.5663886502598321E-07
  5.6783636839450247E-01  1.4765683512832030E-06
  5.6779249771965923E-01 -6.5663886525244106E-07
  1.5157052126425885E-01  4.8797576866552713E-07
  1.5157052126425891E-01 -4.8797576855227883E-07
 -1.5157692758394126E-01 -4.8103640286862927E-07
 -1.5157692758394126E-01  4.8103640277951685E-07
 -1.0849719329077005E-01  7.9537127856685553E-08
  1.0850006314381841E-01 -5.2176835108319038E-07
  1.0850006314381744E-01  5.2176835052684199E-07
 -1.0849719329077091E-01 -7.9537127321312754E-08
 -1.2614686840141970E-01 -3.1246604810067770E-07
  1.2616419963369846E-01 -2.7589034466795578E-07
  1.2616419963369818E-01  2.7589034466549859E-07
 -1.2614686840141934E-01  3.1246604798928609E-07
  2.1157505093163823E-01  9.4944798432496323E-08
  2.1160006319061575E-01  3.2185701712808031E-07
  2.1160006319061575E-01 -3.2185701707154144E-07
  2.1157505093163823E-01 -9.4944798372698854E-08
  4.6614235404626153E-01  4.8293161535658486E-07
 -4.6612022708451684E-01  2.1237757547881850E-07
 -4.6612022708451678E-01 -2.1237757549257175E-07
  4.6614235404626164E-01 -4.8293161533352333E-07
 -2.6463118023865601E-01 -7.0900848197892695E-07
 -2.6464442537291782E-01 -9.7269674010288491E-07
 -2.6464442537291738E-01  9.7269674023513598E-07
 -2.6463118023865567E-01  7.0900848201593562E-07
  6.0802220928123252E-01  7.4463542494962833E-07
 -6.0802611388652728E-01 -8.8263534776027012E-07
 -6.0802611388652739E-01  8.8263534785730982E-07
  6.0802220928123252E-01 -7.4463542513370490E-07
 -3.5566511716255172E-01  4.7471846074949417E-07
  3.5567835190847497E-01 -5.6521883552134024E-07
  3.5567835190847497E-01  5.6521883517862986E-07
 -3.5566511716255150E-01 -4.7471846064025270E-07
  2.0780049711326443E-01 -6.4958616895255716E-07
 -2.0781145585507083E-01 -5.4501649478536342E-07
 -2.0781145585507069E-01  5.4501649492480241E-07
  2.0780049711326420E-01  6.4958616900636123E-07
 -9.4758908636900452E-02  9.7851340690877718E-09
 -9.4762466535765949E-02  2.0835288084962757E-07
 -9.4758908636900216E-02 -9.7851340715676957E-09
 -9.4762466535766171E-02 -2.0835288086679063E-07
 -2.3832251776192195E-01  6.2334331266931921E-07
 -2.3830888633993036E-01 -1.6588480183970421E-07
 -2.3832251776192243E-01 -6.2334331292098254E-07
 -2.3830888633993094E-01  1.6588480156959371E-07
  1.2326637565230904E-01 -1.2178835593371991E-06
 -1.2328309867802244E-01 -1.7941040115957197E-06
 -1.2328309867802238E-01  1.7941040116440793E-06
  1.2326637565230893E-01  1.2178835592524219E-06
  2.1760333153314099E-01 -6.4017614072380096E-07
  2.1760333153314065E-01  6.4017614068307265E-07
 -2.1759443631480160E-01  1.4785327971557342E-06
 -2.1759443631480183E-01 -1.4785327970763217E-06
 -1.9825105975701168E-02 -3.0790163818401442E-07
 -1.9826557863069735E-02 -3.1868506760721188E-07
 -1.9826557863069669E-02  3.1868506792731854E-07
 -1.9825105975701123E-02  3.0790163842425584E-07
 -1.2684242173520238E-02 -2.9952546499637021E-06
  1.2770739771750250E-02 -2.4935412513743029E-08
 -1.2684242173520374E-02  2.9952546497789599E-06
  1.2770739771750127E-02  2.4935412729739944E-08
 -8.7431820842363772E-01  1.0848477165200084E-06
 -8.7431820842363739E-01 -1.0848477182632395E-06
  2.9330258521936325E-01 -3.8060306330748487E-07
  2.9330258521936287E-01  3.8060306351947038E-07
  2.9329654568906571E-01 -4.0416511136055032E-07
  2.9329654568906605E-01  4.0416511127294408E-07
  3.1022803599929605E-01 -7.8532174025389008E-07
  3.1022803599929616E-01  7.8532174006014633E-07
  3.1023414987725240E-01 -2.6500234583453533E-07
  3.1023414987725212E-01  2.6500234562482162E-07
 -3.8737686250221182E-01  4.1044097953322791E-07
  3.8737093968064112E-01  3.7724005027141925E-07
 -3.8737686250221215E-01 -4.1044097937598963E-07
  3.8737093968064085E-01 -3.7724005040914664E-07
 -2.1817484952074298E-01  8.2874651752869517E-07
 -2.1817484952074301E-01 -8.2874651755782781E-07
 -2.1816369898762233E-01 -2.1917535947468793E-06
 -2.1816369898762225E-01  2.1917535946849531E-06
  1.2429464579650437E-01  6.9387707700161889E-07
 -1.2430738787703025E-01  1.7308101342310461E-07
  1.2429464579650434E-01 -6.9387707722981730E-07
 -1.2430738787703043E-01 -1.7308101344002690E-07
 -2.2959609076330315E-01 -9.9898954117540099E-07
 -2.2958430135063584E-01  3.3230346053586198E-07
 -2.2958430135063582E-01 -3.3230346038109313E-07
 -2.2959609076330317E-01  9.9898954141334546E-07
 -2.9007514177369897E-01  3.9380676526501545E-07
  2.9006900130010482E-01  2.9529516721259769E-07
  2.9006900130010482E-01 -2.9529516727923351E-07
 -2.9007514177369897E-01 -3.9380676532501239E-07
 -2.3631997141666441E-01 -1.0868570395679322E-06
 -2.3631997141666447E-01  1.0868570394040430E-06
 -2.9530218437943519E-02  2.4236493374347460E-07
 -2.9530218437943765E-02 -2.4236493356188037E-07
 -2.9526920370468127E-02 -2.2600628921846788E-07
 -2.9526920370468328E-02  2.2600628935659786E-07
 -4.0554663706433959E-03  5.3441437525282056E-07
  4.0529671799639138E-03 -1.3126401754186531E-07
  4.0529671799635564E-03  1.3126401846994485E-07
 -4.0554663706426569E-03 -5.3441437627853606E-07
 -2.4107770993593103E-01  7.9498900658913677E-07
 -2.4107770993593108E-01 -7.9498900685851855E-07
 -1.4083067214521558E-01  3.5499415076268683E-07
 -1.4083067214521536E-01 -3.5499415089797938E-07
 -1.4083330994141777E-01  3.9957740098806502E-08
 -1.4083330994141793E-01 -3.9957740193554919E-08
 -2.0274684891790881E-01 -3.1679330939705771E-07
  2.0274296470214986E-01 -5.1528862709095419E-07
  2.0274296470214972E-01  5.1528862716267088E-07
 -2.0274684891790853E-01  3.1679330936041448E-07
  3.7284327529977856E-01 -1.3841856462172263E-07
  3.7284792684689705E-01 -2.4472621757830013E-07
  3.7284792684689705E-01  2.4472621760489411E-07
  3.7284327529977856E-01  1.3841856469936318E-07
  3.0657405023797396E-01  1.3483245316058278E-07
  3.0654447800544693E-01  6.2493859818116953E-07
  3.0657405023797385E-01 -1.3483245318405608E-07
  3.0654447800544715E-01 -6.2493859814674124E-07
  1.3647026811355356E-01  4.5496349592519717E-07
  1.3647026811355373E-01 -4.5496349609894575E-07
 -1.3647718715259577E-01  1.2136595041873016E-07
 -1.3647718715259594E-01 -1.2136595039016567E-07
 -5.7663820301897850E-01 -2.1600467616938263E-07
  5.7662568391197644E-01 -8.5030651424704314E-07
 -5.7663820301897850E-01  2.1600467591613153E-07
  5.7662568391197622E-01  8.5030651438191482E-07
  7.0166713012177737E-02  9.7229860213419967E-07
  7.0226853708455217E-02  2.6434996378956831E-07
  7.0166713012177973E-02 -9.7229860206325409E-07
  7.0226853708455217E-02 -2.6434996370224445E-07
 -5.4090855790265202E-01 -1.9890570308117019E-06
 -5.4090855790265235E-01  1.9890570306997029E-06
 -1.7296953286462705E-01  2.3702597241151624E-07
 -1.7296953286462693E-01 -2.3702597244386869E-07
 -1.7297235427891100E-01 -5.9432420389707681E-07
 -1.7297235427891111E-01  5.9432420392168417E-07
 -4.7911630921596032E-02 -2.3352727619321424E-07
 -4.7911630921596449E-02  2.3352727614144105E-07
  4.7905629054315779E-02  1.4460508721364070E-07
  4.7905629054316182E-02 -1.4460508712243590E-07
 -3.7123495445481952E-01  2.6275804847895628E-07
  3.7123637247353131E-01 -4.6018923696580489E-07
 -3.7123495445481930E-01 -2.6275804838384777E-07
  3.7123637247353136E-01  4.6018923682662250E-07
  1.0212745339331226E-01  9.6341824756941343E-07
  1.0211473088722667E-01  1.8712823276298677E-07
  1.0212745339331231E-01 -9.6341824768849715E-07
  1.0211473088722668E-01 -1.8712823290539958E-07
 -2.0347694193319374E-01 -9.4310454475651783E-07
  2.0348920021954875E-01 -1.0305976953765868E-06
 -2.0347694193319457E-01  9.4310454470048035E-07
  2.0348920021954922E-01  1.0305976953682786E-06
  9.7422113215691417E-03 -3.5503336372156682E-07
  9.7428807953159717E-03 -2.9494061359059321E-07
  9.7428807953157653E-03  2.9494061437721106E-07
  9.7422113215690932E-03  3.5503336451591432E-07
 -6.2539705902639076E-02  6.5341553315048343E-07
 -6.2500142170220888E-02  8.5256270862284750E-07
 -6.2500142170220860E-02 -8.5256270868073479E-07
 -6.2539705902639062E-02 -6.5341553331259632E-07
 -1.2563193425442415E-01 -5.9060785271491255E-07
 -1.2563018417192737E-01  2.9397774788673430E-07
 -1.2563193425442415E-01  5.9060785266598835E-07
